subject,condition,lambda,alpha,tau,gamma,intercept_lambda,intercept_alpha,intercept_tau,intercept_gamma,b_lambda,b_alpha,b_tau,b_gamma,mu_lambda,mu_alpha,mu_tau,mu_gamma,sim_id
74,1,2.2619409184360406,0.7691888950398492,4.808717154695963,0.6498227754079712,2.2633834527805448,0.20201561201829463,4.840323138399981,0.1682822081609629,0.05866922952835095,0.0713964589076848,-0.014038541793312261,0.39702601356204786,2.3357873527430706,0.7797595779509435,4.855160974345104,0.6781460145482505,3
74,2,2.7901348583916827,0.682195513961661,5.080738911871935,0.7961716724721728,2.2633834527805448,0.20201561201829463,4.840323138399981,0.1682822081609629,0.05866922952835095,0.0713964589076848,-0.014038541793312261,0.39702601356204786,2.388929283570926,0.8190510165494153,4.841232530815107,0.8932686919513574,3
75,1,2.510413873376703,0.753641361965516,4.52780755998614,0.6138930964141666,2.2633834527805448,0.20201561201829463,4.840323138399981,0.1682822081609629,0.05866922952835095,0.0713964589076848,-0.014038541793312261,0.39702601356204786,2.3357873527430706,0.7797595779509435,4.855160974345104,0.6781460145482505,3
75,2,2.2382255054089675,1.1413260811478316,4.4723218550921,0.9812579316474145,2.2633834527805448,0.20201561201829463,4.840323138399981,0.1682822081609629,0.05866922952835095,0.0713964589076848,-0.014038541793312261,0.39702601356204786,2.388929283570926,0.8190510165494153,4.841232530815107,0.8932686919513574,3
76,1,2.740329824019026,0.800091917417375,4.709476638495721,0.6179808443725828,2.2633834527805448,0.20201561201829463,4.840323138399981,0.1682822081609629,0.05866922952835095,0.0713964589076848,-0.014038541793312261,0.39702601356204786,2.3357873527430706,0.7797595779509435,4.855160974345104,0.6781460145482505,3
76,2,2.6192095742221024,0.5247533845078255,4.8338432435857115,0.9055492187215756,2.2633834527805448,0.20201561201829463,4.840323138399981,0.1682822081609629,0.05866922952835095,0.0713964589076848,-0.014038541793312261,0.39702601356204786,2.388929283570926,0.8190510165494153,4.841232530815107,0.8932686919513574,3
77,1,2.386633371817199,0.6032317426463861,4.528437743417425,0.9660485718584049,2.2633834527805448,0.20201561201829463,4.840323138399981,0.1682822081609629,0.05866922952835095,0.0713964589076848,-0.014038541793312261,0.39702601356204786,2.3357873527430706,0.7797595779509435,4.855160974345104,0.6781460145482505,3
77,2,2.515139026175605,0.7131832325760874,4.165870680488931,1.1917175647629252,2.2633834527805448,0.20201561201829463,4.840323138399981,0.1682822081609629,0.05866922952835095,0.0713964589076848,-0.014038541793312261,0.39702601356204786,2.388929283570926,0.8190510165494153,4.841232530815107,0.8932686919513574,3
78,1,2.451574160403329,0.5929482348497079,5.146282466247219,0.6456587171538138,2.2633834527805448,0.20201561201829463,4.840323138399981,0.1682822081609629,0.05866922952835095,0.0713964589076848,-0.014038541793312261,0.39702601356204786,2.3357873527430706,0.7797595779509435,4.855160974345104,0.6781460145482505,3
78,2,2.4477821756630727,0.7219919649583072,5.06195404695358,0.9940699469694381,2.2633834527805448,0.20201561201829463,4.840323138399981,0.1682822081609629,0.05866922952835095,0.0713964589076848,-0.014038541793312261,0.39702601356204786,2.388929283570926,0.8190510165494153,4.841232530815107,0.8932686919513574,3
79,1,2.8403145888831065,0.6357117155653031,5.179453414832685,0.6120567629284163,2.2633834527805448,0.20201561201829463,4.840323138399981,0.1682822081609629,0.05866922952835095,0.0713964589076848,-0.014038541793312261,0.39702601356204786,2.3357873527430706,0.7797595779509435,4.855160974345104,0.6781460145482505,3
79,2,2.4745625793317987,0.693099743807768,4.9173540289697515,1.1432719732441217,2.2633834527805448,0.20201561201829463,4.840323138399981,0.1682822081609629,0.05866922952835095,0.0713964589076848,-0.014038541793312261,0.39702601356204786,2.388929283570926,0.8190510165494153,4.841232530815107,0.8932686919513574,3
80,1,2.285155779509163,0.6862898800394542,4.90832164636095,0.6473625500723523,2.2633834527805448,0.20201561201829463,4.840323138399981,0.1682822081609629,0.05866922952835095,0.0713964589076848,-0.014038541793312261,0.39702601356204786,2.3357873527430706,0.7797595779509435,4.855160974345104,0.6781460145482505,3
80,2,2.4808563824640277,0.9440214540901701,4.363453700883316,0.9184782432297857,2.2633834527805448,0.20201561201829463,4.840323138399981,0.1682822081609629,0.05866922952835095,0.0713964589076848,-0.014038541793312261,0.39702601356204786,2.388929283570926,0.8190510165494153,4.841232530815107,0.8932686919513574,3
1,1,1.2301499573145704,0.5185214691938483,3.091305891194549,0.5008146687144899,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
1,2,1.3000456509764897,0.47960877162740895,2.841364833558936,0.7171664891222657,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
2,1,1.4739921843803812,0.41269283840169313,3.196504300598129,0.6551071593000105,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
2,2,1.230671354711934,0.4596214960119404,3.219257397067698,0.687704802257855,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
3,1,1.1917353900452228,0.47079515980883296,3.4698206630231225,0.6523274954003008,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
3,2,1.1083651059241255,0.5288531283006765,3.1543734399650085,0.5781290522608308,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
4,1,1.3530511686669038,0.5105810367280819,3.3944051209769035,0.7626232386474286,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
4,2,1.2512117679813577,0.5330404524113203,3.2265897730207835,0.9968324206524428,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
5,1,1.4064416532707176,0.54153470438829,2.9170101197591833,0.8431086474229557,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
5,2,1.5372980539139658,0.38046747134183223,3.266439416659579,0.9113585821894258,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
6,1,1.6457338836415292,0.45147883141314643,3.1586785593845583,0.6727957392132224,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
6,2,1.3578777643651956,0.4131924855121595,3.1680697823414983,0.6139718159585528,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
7,1,1.1658685467387364,0.5262499221680003,3.658044541172516,0.7495148670385369,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
7,2,1.2228249378191458,0.3906531341234377,3.378449365482831,1.0603103165935701,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
8,1,1.5853014235249228,0.5885584562406718,3.1493951650164593,0.9125722298031241,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
8,2,1.4653865282200342,0.6826480353175517,3.0589233597489147,0.9365674434912822,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
9,1,1.294371408430764,0.46187918473837236,2.7962711536000273,0.8800382329336532,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
9,2,1.354271955563034,0.5171554691588788,2.8737871244940916,0.8323934750910215,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
10,1,1.399720002024694,0.3726320220499978,2.8311073010717243,0.9585574514412822,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
10,2,1.3815924459805589,0.5295259316358614,3.251906474861263,0.5433995429617239,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
11,1,1.8626496180371421,0.516087286521806,3.148091590801207,0.8378764821088625,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
11,2,1.6529454864034354,0.4274099925670652,3.2685239796308285,0.8902780624762966,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
12,1,1.3720726902524634,0.509395814902567,2.9394965313789356,0.6588821625534548,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
12,2,1.4980391844100343,0.6444531082751788,2.5974616987673835,0.7232709807626669,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
13,1,1.8424800790081217,0.5657030119819816,2.873034423441551,0.7479546243318024,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
13,2,1.5762956496957476,0.5389095572193948,2.693012575345874,0.7236235749103249,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
14,1,1.219111374471096,0.6595828375846329,2.88077328645059,0.5996431315699262,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
14,2,1.2073839873574168,0.7114937176207891,2.9250710803716182,0.5709946919017869,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
15,1,2.081436351886293,0.3682494078114251,3.0955949532734213,0.6375365326976283,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
15,2,1.767706784015932,0.5142900687138182,2.8406386408468607,0.7008801255075103,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
16,1,1.380741082532264,0.4048048165114932,2.9598915466749856,0.47906634405888354,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
16,2,1.4124777148094894,0.45470698944640686,3.0054610358090734,0.5655320685082287,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
17,1,1.3778984001736057,0.5117890657076644,2.901038920347955,0.6015419965011234,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
17,2,1.3502497126037378,0.6875668425874774,2.5796181294573004,0.5238116905018732,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
18,1,1.564901936596814,0.567361384532563,2.823578362588694,0.7050114942618247,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
18,2,1.620681476955012,0.5593155081783948,2.6169074036823234,0.7431950829207115,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
19,1,1.4966233338486659,0.5155761554299558,3.12651602014658,0.8617493423732496,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
19,2,1.5854484927945158,0.4252854780824903,3.3319790561735894,0.8012914982625399,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
20,1,1.3563408685747103,0.4757854417413151,2.453830531504361,0.761640668035045,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
20,2,1.2364262972174798,0.39271024710673963,2.618418780830733,0.8880010172129053,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
21,1,1.6480372271137593,0.34947383570495416,3.5106027165532137,0.7582453867622982,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
21,2,1.5386369281652197,0.45597307849304164,3.3687779366352553,0.7259840020924739,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
22,1,1.458588080955916,0.5113079073303487,3.4047499368694067,0.762446046890664,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
22,2,1.2030675841596363,0.6023226365846495,3.2343453081371343,0.7084142239012878,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
23,1,1.565115042928645,0.7012297501765686,2.9118627754109143,0.691489772354885,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
23,2,1.3110041283627825,0.6960772223109508,3.1286965014197734,0.6726086735581839,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
24,1,1.4676636470332907,0.4295545450633577,2.8055539315416045,1.0185657080305366,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
24,2,1.3628957839200722,0.4559064405321777,3.723636840558078,1.013256852736716,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
25,1,1.4183958010814293,0.7075435709503543,3.004434006660357,0.6961240194007313,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
25,2,1.2597635884682215,0.736509840483483,3.1466748298685485,1.0577636324162325,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
26,1,2.0327298404772405,0.5269877167532447,3.0773962347502195,0.8685997161959861,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
26,2,1.5947148652644492,0.6688808878546186,3.0924586188485015,1.162854458942287,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
27,1,1.5063328200209671,0.5514337366637682,2.733781439817502,0.6898262415948581,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
27,2,1.3339772934736143,0.5217324444897053,2.652326072015069,0.889028542592263,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
28,1,1.6555542370400131,0.5467071473666479,3.027835329812355,0.7854475526407546,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
28,2,1.405710403799085,0.6389327010892937,3.103596594031209,0.7323911363916411,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
29,1,1.5093853426879924,0.3896528124705799,2.8422480012637212,0.6774944748547541,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
29,2,1.2040264717186968,0.54738451943719,2.490362383806082,0.7816689572166727,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
30,1,1.6557003790857958,0.4116323984736238,3.176294970250977,0.6290340351323409,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
30,2,1.7870205302920417,0.5050573222108302,3.035319531819049,0.5834087717886954,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
31,1,1.3689701201577147,0.4666689133049803,3.103564237258225,0.7717567044060357,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
31,2,1.245528819009074,0.45221743966409234,2.83901654269086,0.7720503392726972,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
32,1,1.2406760242993498,0.7527463360255614,2.9977232601641814,0.6520256287187687,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
32,2,1.128317505702161,1.11761220973931,3.0833415134006343,0.805683382277849,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
33,1,2.008566398465446,0.7519061300388377,3.174897015353036,0.9210230914055221,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
33,2,1.8151151931245915,0.558807978503533,3.2237544382952934,0.9671784264474494,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
34,1,1.9421751068357214,0.5638701645336921,2.8087605857127627,0.9282475297139006,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
34,2,1.7536492904888545,0.6741352702644421,2.805444385684899,0.8466087746796714,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
35,1,1.599056298812513,0.4658873222382039,2.838859630017541,0.5684086044088271,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
35,2,1.5940628247731798,0.4721182678017491,2.978411389305972,0.6325967038404092,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
36,1,1.4753826424994807,0.6584676365362742,2.970069167995136,0.6320026680224344,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
36,2,1.471028490932564,0.6337489126781681,3.0695883464204465,0.5945807217425273,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
37,1,1.4623152591005117,0.3403507595526078,3.279250376427531,0.6902045698427399,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
37,2,1.607570170096937,0.552414007034264,3.086720335240819,0.651023444222394,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
38,1,1.6396667011361483,0.41083773559799647,3.1462174514508137,0.47628796602321444,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
38,2,1.384172960157195,0.5682377884607138,2.9246134821983576,0.6564878160182616,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
39,1,1.3318244885847184,0.38996857808664426,2.817181543651312,0.973016999069669,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.4851676012072086,0.5317273266941107,3.0353263292361072,0.7248183279602278,4
39,2,1.5937444986905225,0.5090722367633994,2.7748952355418557,0.6738119787380101,1.1630924260243773,-0.3072679267381318,2.940856055356562,0.10558464338537306,-0.13058322651463133,0.09347985203985965,-0.09043615371792164,0.08642938731215934,1.3856858159361851,0.5713436483560848,2.949428720584128,0.7703119548758804,4
